image;plate_num;plate_type;bbox;quad;is_vehicle;is_synthetic;source;license;conditions
images/real/real_9e4732f0b8.jpg;T601YA799;type1;1489.1,687.8,63.4,15.4;1489.9,687.8,1552.5,688.0,1552.2,703.2,1489.1,703.0;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_Volkhonka%2C_tour_buses%2C_Yutong_white%2C_Sept_2025_01.jpg;CC0;day
images/real/real_9e4732f0b8.jpg;T741CM797;type1;310.8,715.4,78.7,24.1;310.9,715.8,388.9,715.4,389.4,739.1,310.8,739.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_Volkhonka%2C_tour_buses%2C_Yutong_white%2C_Sept_2025_01.jpg;CC0;day,glare
images/real/real_d708b65f6a.jpg;O454YE799;type1;931.7,760.7,102.1,28.2;931.7,768.5,1031.8,760.7,1033.8,783.8,933.2,788.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_Yauzskie_Vorota%2C_bus_on_route_%D0%B570%2C_Sept_2025_01.jpg;CC0;day
images/real/real_5251313066.jpg;OY99177;type1b;651.7,683.8,28.1,6.7;651.7,683.8,679.4,684.9,679.8,689.8,651.8,690.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_Yerevanskaya_street_bus_terminus_2025-03_129.jpg;CC BY 4.0;day
images/real/real_2d99c78cbb.jpg;HT88677;type1b;220.2,577.8,37.5,16.0;221.1,577.8,257.7,583.1,256.8,593.8,220.2,589.0;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_Zaryadye_bus_stop%2C_Kamaz-6282_on_route_c755%2C_Aug_2025_01.jpg;CC0;day
images/real/real_525312893c.jpg;T901EE198;type1;187.9,746.3,51.8,33.5;189.8,746.3,239.7,755.8,238.8,779.8,187.9,770.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_ZhongTong_bus%2C_Dec_2025_02.jpg;CC0;angle,day
images/real/real_696b5924aa.jpg;PM37777;type1b;926.7,940.6,98.7,23.1;926.7,945.6,1024.9,940.6,1025.3,961.0,928.0,963.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_011427_2025-04_Varshavskoye_Highway_NefAZ-5299-40_006.JPG;CC BY 4.0;day
images/real/real_98c12457e0.jpg;HA14477;type1b;629.0,841.2,42.8,12.6;629.5,842.7,671.4,841.2,671.8,851.8,629.0,853.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_012108_2025-01_Chertanovskaya_Street_LiAZ-6213_108.JPG;CC BY 4.0;day,motion_blur
images/real/real_d3d04a701e.jpg;HT19077;type1b;583.2,893.7,71.6,15.9;584.2,893.7,654.8,894.8,654.0,909.6,583.2,908.4;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_012219_2025-02_1738497092_Kantemirovskaya_Street_LiAZ-6213_265.tif;CC BY 4.0;day
images/real/real_d35ab45f95.jpg;HT19077;type1b;443.1,819.1,73.8,17.8;443.6,819.1,516.9,821.0,516.2,836.8,443.1,835.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_012219_2025-03_Medikov_Street_LiAZ-6213_014.jpg;CC BY 4.0;day
images/real/real_fabfdee22d.jpg;HT39577;type1b;336.1,912.8,84.8,26.2;337.2,912.8,420.7,919.5,420.9,938.9,336.1,932.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_012236_2025-02_1738497476_Kantemirovskaya_Street_LiAZ-6213_286.tif;CC BY 4.0;day
images/real/real_49259ef4d8.jpg;HT24777;type1b;732.2,971.2,98.7,20.3;732.2,971.9,829.8,971.2,830.8,991.2,732.3,991.6;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030317_2025-01_1737298353_Cherepovetskaya_Street_LiAZ-6213.JPG;CC BY 4.0;day
images/real/real_8ec65c57f2.jpg;K512YM799;type1;846.3,834.3,102.2,26.7;846.3,837.9,947.7,834.3,948.5,858.6,846.8,861.0;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030556_2025-01_1737301763_Altufyevskoye_Highway_NefAZ-5299-40.tif;CC BY 4.0;day
images/real/real_e1beaf2cf1.jpg;HT46777;type1b;623.2,920.2,74.9,14.7;623.2,920.2,697.8,920.2,698.2,933.9,623.4,934.9;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030887_2025-04_Bolshaya_Serpukhovskaya_Street_NefAZ-5299-40_456.JPG;CC BY 4.0;day
images/real/real_e1beaf2cf1.jpg;E200KX98;type1;1141.5,894.2,57.3,11.8;1142.0,894.2,1198.8,894.4,1197.8,905.8,1141.5,906.0;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_030887_2025-04_Bolshaya_Serpukhovskaya_Street_NefAZ-5299-40_456.JPG;CC BY 4.0;day
images/real/real_588806dccd.jpg;K916XC799;type1;654.2,1052.4,129.2,30.7;655.8,1052.4,780.0,1054.9,783.3,1083.1,654.2,1082.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031358_2025-02_1739359031_Semyonovskaya_Embankment_LiAZ-6213.JPG;CC BY 4.0;day,glare
images/real/real_588806dccd.jpg;A398PT797;type1;340.5,834.3,67.0,14.7;340.5,836.2,407.5,834.3,406.2,848.1,340.7,849.0;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031358_2025-02_1739359031_Semyonovskaya_Embankment_LiAZ-6213.JPG;CC BY 4.0;day
images/real/real_02902e53a4.jpg;K916XC799;type1;513.7,890.2,76.7,17.7;514.0,891.7,590.3,890.2,589.3,907.8,513.7,906.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031358_2025-02_1739359042_Semyonovskaya_Embankment_LiAZ-6213.JPG;CC BY 4.0;day,glare
images/real/real_3142caef17.jpg;CA72077;type1b;628.8,955.2,90.3,23.3;629.4,955.2,717.8,959.2,719.1,978.5,628.8,975.3;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031563_2025-12_Novaya_Basmannaya_Street_NefAZ-5299-40_31.jpg;CC BY 4.0;day
images/real/real_bdbb912844.jpg;XX95377;type1b;796.7,1026.5,56.8,18.1;796.7,1027.3,853.0,1026.5,853.5,1044.4,797.2,1044.6;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031693_2025-01_1736696436_Budyonnogo_Prospekt_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_44a6999ef3.jpg;A961EM799;type1;932.0,789.9,60.7,18.4;932.0,790.8,990.1,789.9,992.7,801.3,933.4,808.3;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_031949_2025-09_Pervomayskaya_Street_LiAZ-5292_84.jpg;CC BY 4.0;angle,day
images/real/real_47bbd331bf.jpg;PM86277;type1b;891.3,891.7,61.0,14.6;891.9,893.0,951.9,891.7,952.3,904.9,891.3,906.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_032870_2025-04_Lyusinovskaya_Street_NefAZ-5299-40_436.JPG;CC BY 4.0;day
images/real/real_bb450b6fbe.jpg;XX97777;type1b;646.2,781.7,34.9,8.7;646.2,781.7,681.2,783.5,680.5,790.3,646.4,788.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_032997_2025-02_Sirenevy_Boulevard_LiAZ-5292_209.JPG;CC BY 4.0;day
images/real/real_38c353f110.jpg;P254YO777;type1;748.6,806.3,86.7,17.2;748.6,806.3,834.2,807.0,835.2,823.6,748.7,822.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_080157_2025-01_1737298085_Cherepovetskaya_Street_LiAZ-4292.JPG;CC BY 4.0;day
images/real/real_38c353f110.jpg;O261AC977;type1;1321.8,848.5,105.8,24.3;1322.2,848.5,1427.7,848.9,1427.5,872.8,1321.8,872.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_080157_2025-01_1737298085_Cherepovetskaya_Street_LiAZ-4292.JPG;CC BY 4.0;day
images/real/real_e2f4a4f870.jpg;OK28377;type1b;962.1,885.7,94.4,26.1;962.1,890.5,1051.9,885.7,1056.5,904.6,965.2,911.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_081600_2025-04_Dmitriya_Ulyanova_Street_LiAZ-5292_384.JPG;CC BY 4.0;angle,day
images/real/real_41252a7134.jpg;PM82577;type1b;234.2,807.7,57.6,12.4;234.9,807.7,291.8,809.2,290.5,820.1,234.2,818.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_082946_2025-04_Danilovskaya_Manufaktura_tram_loop_NefAZ-5299-40_010.JPG;CC BY 4.0;day
images/real/real_4dc6a467a9.jpg;O909PP750;type1;578.3,878.6,56.4,15.7;578.8,881.2,634.5,878.6,634.8,890.4,578.3,894.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_%D0%A3125%D0%A0%D0%9E790_2025-01_1737301707_Altufyevskoye_Highway_PAZ_Vector_Next.tif;CC BY 4.0;day
images/real/real_987816320f.jpg;PT32077;type1b;1054.0,1032.2,117.7,28.3;1054.0,1037.4,1170.0,1032.2,1171.7,1055.1,1055.2,1060.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322026_2025-01_1737297764_Cherepovetskaya_Street_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_665b8626fa.jpg;PT35177;type1b;1067.7,768.2,84.5,25.6;1067.7,776.2,1149.7,768.2,1152.2,785.1,1069.3,793.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322057_2025-01_1737299249_Ulitza_Leskova_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_22b911fbdc.jpg;H163KA790;type1;312.0,986.6,159.2,45.5;312.0,999.5,469.7,986.6,471.2,1021.0,313.4,1032.1;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322057_2025-01_1737301623_Altufyevskoye_Highway_LiAZ-5292.tif;CC BY 4.0;day
images/real/real_22b911fbdc.jpg;PT35177;type1b;925.7,722.4,57.0,15.3;925.7,725.1,981.6,722.4,982.7,735.2,926.1,737.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322057_2025-01_1737301623_Altufyevskoye_Highway_LiAZ-5292.tif;CC BY 4.0;day
images/real/real_ff0df9053f.jpg;M966TA198;type1;58.9,827.9,83.2,19.2;60.1,827.9,142.1,828.6,140.3,846.6,58.9,847.1;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322068_2025-01_1737301748_Altufyevskoye_Highway_LiAZ-5292.tif;CC BY 4.0;day,motion_blur
images/real/real_57515c927f.jpg;PT39677;type1b;994.2,969.4,145.4,31.0;994.2,970.9,1138.5,969.4,1139.6,999.2,995.2,1000.4;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322095_2025-01_1737297978_Cherepovetskaya_Street_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_57515c927f.jpg;O599MX797;type1;96.3,896.7,111.8,26.8;96.3,901.6,207.3,896.7,208.1,920.0,97.3,923.6;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1322095_2025-01_1737297978_Cherepovetskaya_Street_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_26a04f650c.jpg;C904EE797;type1;691.5,841.8,79.1,15.9;693.0,843.0,770.2,841.8,770.6,857.8,691.5,856.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1325011_2025-01_1737303910_Keramichesky_Passage_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_53c80f5dc4.jpg;OY96177;type1b;458.7,828.6,67.3,15.5;460.3,828.6,526.0,830.6,524.7,844.1,458.7,841.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160452_2025-04_Varshavskoye_Highway_LiAZ-6213_023.JPG;CC BY 4.0;day
images/real/real_0f9decc81c.jpg;PK34377;type1b;1149.0,876.2,62.8,16.4;1149.0,880.7,1211.0,876.2,1211.8,888.0,1149.1,892.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160679_2025-03_Kavkazsky_Boulevard_LiAZ-4292_478.jpg;CC BY 4.0;day,motion_blur
images/real/real_add2cfa29e.jpg;PK10577;type1b;988.4,813.2,49.1,11.8;988.4,814.8,1037.3,813.2,1037.5,823.2,989.0,824.9;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160747_2025-03_Kavkazsky_Boulevard_LiAZ-6213_508.jpg;CC BY 4.0;day,motion_blur
images/real/real_a65ac27b50.jpg;CA68377;type1b;1017.1,799.7,70.2,19.0;1017.6,806.2,1087.2,799.7,1086.8,813.5,1017.1,818.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160748_2025-03_Erevanskaya_street_LiAZ-6213_127.jpg;CC BY 4.0;day
images/real/real_51f15a16b1.jpg;PK13377;type1b;983.4,816.8,81.7,20.2;984.1,816.8,1065.1,818.6,1065.0,837.1,983.4,835.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_160866_2025-03_Kavkazsky_Boulevard_LiAZ-6213_348.jpg;CC BY 4.0;day
images/real/real_d6124c7605.jpg;OY74477;type1b;613.1,806.6,55.8,17.4;613.1,806.6,668.8,812.6,668.2,824.0,613.3,819.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_161680_2025-03_1741529534_Yunykh_Lenintsev_street_NefAZ-5299-40.jpg;CC BY 4.0;day
images/real/real_57afa860bb.jpg;AY65699;type1b;854.0,823.9,64.3,13.3;855.5,824.6,918.3,823.9,917.8,836.9,854.0,837.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_162223_2025-04_Varshavskoye_Highway_LiAZ-5292_012.JPG;CC BY 4.0;day
images/real/real_a53badf456.jpg;M092BH550;type1;1339.6,814.3,54.5,18.6;1339.6,815.8,1391.9,814.3,1394.1,828.4,1341.6,832.9;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_162257_2025-03_Kavkazsky_Boulevard_LiAZ-6213_349.jpg;CC BY 4.0;day
images/real/real_562af51009.jpg;XH67577;type1b;948.8,810.3,49.7,17.2;948.8,816.2,997.2,810.3,998.4,821.1,949.3,827.6;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_162296_2025-02_1738498109_Proletarsky_Prospect_LiAZ-6213_319.tif;CC BY 4.0;day
images/real/real_b18199c585.jpg;XH94177;type1b;977.8,857.1,56.7,12.0;977.8,858.2,1034.4,857.1,1033.8,867.7,978.1,869.1;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_162388_2025-03_Kavkazsky_Boulevard_LiAZ-5292_505.jpg;CC BY 4.0;day,motion_blur
images/real/real_cb36e592d9.jpg;M612KK790;type1;1041.8,832.8,60.4,16.0;1042.0,833.5,1101.8,832.8,1102.2,846.9,1041.8,848.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1785001_2025-03_1741543411_Ivanteyevskaya_Street_MAZ-206.jpg;CC BY 4.0;day
images/real/real_50480f32d9.jpg;M623KK790;type1;853.8,1051.5,124.0,27.0;853.9,1051.8,977.6,1051.5,977.8,1078.5,853.8,1076.9;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1785002_2025-04_Akademika_Lyulki_Square_MAZ-206_0008.JPG;CC BY 4.0;day
images/real/real_acfdfa74ad.jpg;CE87477;type1b;644.7,1161.1,56.5,15.5;644.7,1164.1,701.0,1161.1,701.2,1173.7,644.7,1176.6;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_1787225_2025-03_1741530328_Yunykh_Lenintsev_street_Ford_Transit_%282013%29_buses.jpg;CC BY 4.0;day
images/real/real_cc368382a5.jpg;B800AX977;type1;1094.1,774.6,67.5,18.9;1095.4,777.7,1160.0,774.6,1161.6,791.9,1094.1,793.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_190508_2025-01_1737299055_Altufyevskoye_Highway_LiAZ-5292.JPG;CC BY 4.0;day,motion_blur
images/real/real_81cde9dee4.jpg;OK91877;type1b;1151.2,1098.2,203.1,53.2;1151.9,1106.5,1350.5,1098.2,1354.2,1142.6,1151.2,1151.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_191535_2025-01_1737297940_Cherepovetskaya_Street_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_6ac130a504.jpg;HT05077;type1b;971.0,803.2,79.1,22.6;971.0,806.8,1049.1,803.2,1050.1,822.6,971.4,825.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_2158364_2025-03_1741529133_Yunykh_Lenintsev_street_LiAZ-5292.jpg;CC BY 4.0;day
images/real/real_59517bf6d2.jpg;HT90777;type1b;817.2,742.0,46.7,10.7;817.3,743.3,863.9,742.0,863.8,752.2,817.2,752.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_400504_2025-02_Sevastopolsky_prospekt_KamAZ-6282_1042.JPG;CC BY 4.0;day
images/real/real_d052d09c1d.jpg;CB49977;type1b;669.8,895.7,97.5,24.7;669.8,896.8,766.1,895.7,767.3,919.9,670.2,920.3;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_410718_2025-02_Khamovnichesky_Val_Street_KamAZ-6282_0317.JPG;CC BY 4.0;day
images/real/real_6a81d10c41.jpg;HT88977;type1b;840.9,800.9,72.9,15.8;840.9,801.6,913.3,800.9,913.8,815.0,841.7,816.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_412529_2025-04_Dmitriya_Ulyanova_Street_KamAZ-6282_385.JPG;CC BY 4.0;day
images/real/real_b6e1ca79c1.jpg;HT89177;type1b;335.8,791.2,49.8,13.2;336.6,791.2,385.5,793.2,384.7,804.5,335.8,802.3;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_412530_2025-04_Bolshaya_Cheryomushkinskaya_Street_KamAZ-6282_333.JPG;CC BY 4.0;day
images/real/real_d8cda27d8c.jpg;Y017EE799;type1;575.8,913.3,85.5,19.9;575.8,917.2,661.2,913.3,661.3,929.7,576.2,933.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430111_2025-01_1737298896_Altufyevskoye_Highway_LiAZ-6274.tif;CC BY 4.0;day
images/real/real_d8cda27d8c.jpg;E597KB977;type1;1137.8,823.9,60.8,13.6;1137.9,825.3,1198.6,823.9,1198.5,837.5,1137.8,837.4;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430111_2025-01_1737298896_Altufyevskoye_Highway_LiAZ-6274.tif;CC BY 4.0;day
images/real/real_d631995c5f.jpg;CB81177;type1b;831.5,744.8,40.2,12.3;831.5,748.7,871.2,744.8,871.7,752.3,831.7,757.1;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430239_2025-02_Matrossky_Bridge_LiAZ-6274_276.jpg;CC BY 4.0;day,motion_blur
images/real/real_91381589fa.jpg;M364EE799;type1;224.5,803.7,57.4,13.4;224.6,803.7,281.9,803.8,280.9,817.1,224.5,817.1;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430469_2025-01_1737301600_Altufyevskoye_Highway_KamAZ-6282.tif;CC BY 4.0;day,motion_blur
images/real/real_3aa06100fb.jpg;HT27877;type1b;1038.1,839.2,80.4,17.2;1038.3,839.2,1118.5,839.3,1118.2,856.3,1038.1,854.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430491_2025-01_1737299154_Altufyevskoye_Highway_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_624c7db37f.jpg;B167XT799;type1;326.8,1063.4,82.0,38.6;327.7,1063.4,408.8,1082.5,406.3,1102.0,326.8,1082.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430660_2025-01_1737304313_Putevoy_passage_KamAZ-6282.JPG;CC BY 4.0;angle,day
images/real/real_4114e793fe.jpg;B167XT799;type1;314.2,1060.6,123.8,26.3;315.0,1060.6,438.0,1062.1,436.6,1086.9,314.2,1084.6;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430660_2025-01_1737304319_Putevoy_passage_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_7fc060d7ab.jpg;B354XT799;type1;1187.2,828.9,71.2,19.4;1187.2,833.0,1255.8,828.9,1258.3,843.8,1187.8,848.3;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430666_2025-01_1737298599_Cherepovetskaya_Street_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_8c36c7fdf8.jpg;PB26977;type1b;957.6,760.1,75.2,17.7;957.6,765.2,1032.8,760.1,1032.2,774.7,957.8,777.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430803_2025-01_1737299647_Leskova_street_KamAZ-6282.tif;CC BY 4.0;day
images/real/real_74c42fc01e.jpg;PB31077;type1b;534.4,984.4,105.7,24.2;534.4,987.0,638.4,984.4,640.1,1005.5,534.8,1008.6;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430851_2025-04_Menzhinskogo_Street_LiAZ-6274_0023.JPG;CC BY 4.0;day,motion_blur
images/real/real_bced3d19f9.jpg;PB31277;type1b;944.7,908.5,104.4,22.8;944.7,911.7,1048.5,908.5,1049.2,929.7,944.7,931.3;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430853_2025-01_1737297626_Abramtsevskaya_Street_LiAZ-6274.JPG;CC BY 4.0;day
images/real/real_efec5280b3.jpg;PB31277;type1b;793.5,867.9,49.3,12.2;793.5,868.5,842.2,867.9,842.8,879.8,794.0,880.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_430853_2025-01_1737297631_Abramtsevskaya_Street_LiAZ-6274.JPG;CC BY 4.0;day
images/real/real_ff2e94464e.jpg;K992BX977;type1;1105.7,817.0,87.8,20.8;1106.0,818.4,1191.8,817.0,1193.4,833.8,1105.7,837.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_431410_2025-01_1737298419_Cherepovetskaya_Street_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_1b90c6911d.jpg;M284TB797;type1;524.8,950.2,120.8,28.9;525.4,954.1,643.9,950.2,645.7,974.0,524.8,979.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_431410_2025-01_1737298451_Cherepovetskaya_Street_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_885578b973.jpg;K992BX977;type1;1146.9,1047.8,181.3,47.3;1146.9,1051.2,1322.9,1047.8,1328.2,1087.4,1148.9,1095.1;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_431410_2025-01_1737298456_Cherepovetskaya_Street_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_e91c88a763.jpg;PB24577;type1b;681.4,918.0,67.4,14.2;681.4,919.5,748.8,918.0,748.6,929.8,681.8,932.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_431624_2025-01_1737297567_Cherepovetskaya_Street_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_0542e93713.jpg;A874YT799;type1;406.5,994.1,165.9,41.8;410.2,994.1,571.8,999.6,572.4,1035.9,406.5,1030.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_432078_2025-02_1739359717_Bakuninskaya_Street_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_0f63ab7e69.jpg;Y805EM977;type1;245.0,959.5,111.8,26.7;245.0,963.7,355.4,959.5,356.8,984.1,247.0,986.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_433024_2025-02_1739359733_Bakuninskaya_Street_KamAZ-6282.JPG;CC BY 4.0;day
images/real/real_18e782da96.jpg;P466OC799;type1;936.1,746.7,191.0,50.2;936.7,752.6,1122.2,746.7,1127.1,787.0,936.1,796.8;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_%D0%A0466%D0%9E%D0%A1799_2025-03_Medikov_Street_RAF-2203_051.jpg;CC BY 4.0;day
images/real/real_b7afa15871.jpg;XM25977;type1b;853.1,865.9,78.2,16.0;853.1,865.9,931.3,866.2,931.2,881.9,853.1,880.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_8490914_2025-01_1737299105_Altufyevskoye_Highway_LiAZ-5292.JPG;CC BY 4.0;day,motion_blur
images/real/real_ff7c6d8734.jpg;XM25977;type1b;328.2,894.4,131.6,26.2;328.2,894.4,459.8,895.3,459.8,920.7,329.2,920.0;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_8490914_2025-01_1737299130_Cherepovetskaya_Street_LiAZ-5292.JPG;CC BY 4.0;day
images/real/real_b3813fd9ef.jpg;M321EO797;type1;1278.8,911.2,111.9,25.3;1278.8,911.2,1387.9,912.8,1390.7,935.2,1279.2,936.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_bus_lane_2025-01_1737298229.JPG;CC BY 4.0;day
images/real/real_21d404575f.jpg;H385AY57;type1;1010.5,755.0,125.6,33.2;1010.5,759.5,1135.7,755.0,1136.1,784.8,1012.4,788.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_old_Setra_bus_from_Oryol%2C_May_2025_01.jpg;CC0;day,glare
images/real/real_fef3cc8f39.jpg;T295CE197;type1;478.3,942.3,85.9,19.2;478.9,944.7,562.3,942.3,564.2,959.1,478.3,961.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow_perspective_%2814573779890%29.jpg;CC BY 2.0;day
images/real/real_84affe9e69.jpg;OY97977;type1b;650.2,842.1,114.8,27.2;650.8,842.1,765.0,844.6,763.6,869.3,650.2,865.2;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_prospect_Andropova%2C_buses_April_2025_01.jpg;CC0;day
images/real/real_84affe9e69.jpg;A777OT190;type1;1371.2,704.4,89.8,18.2;1371.5,704.4,1461.0,705.9,1459.8,722.6,1371.2,720.0;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_prospect_Andropova%2C_buses_April_2025_01.jpg;CC0;day,glare
images/real/real_32f96b7dea.jpg;CB83177;type1b;728.2,842.0,134.4,30.7;728.2,849.8,862.7,842.0,861.4,869.7,730.9,872.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_prospect_Andropova%2C_buses_April_2025_02.jpg;CC0;day
images/real/real_52fdb93de0.jpg;A813YH799;type1;629.3,846.2,138.7,30.8;629.3,846.2,766.9,848.7,768.0,877.0,629.3,876.7;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_prospect_Andropova%2C_buses_April_2025_03.jpg;CC0;day
images/real/real_2ba1cabe2b.jpg;PK75577;type1b;1032.0,897.5,173.2,41.8;1032.2,897.5,1204.0,901.9,1205.2,939.3,1032.0,935.5;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_prospect_Andropova%2C_buses_April_2025_04.jpg;CC0;day
images/real/real_bd082a5e8c.jpg;P961EO40;type1;362.2,705.1,31.9,21.5;362.8,705.1,394.1,711.7,393.6,726.6,362.2,721.4;1;0;https://commons.wikimedia.org/wiki/File%3AMoscow%2C_tour_buses%2C_Mercedes-Benz_grey%2C_Sept_2025_01.jpg;CC0;angle,day
images/real/real_b0ac712fef.jpg;M921AO123;type1;804.6,671.6,98.6,25.5;805.0,677.1,901.5,671.6,903.2,693.6,804.6,697.1;1;0;https://commons.wikimedia.org/wiki/File%3AMudan_MD_6750_Hopper.jpg;CC BY-SA 4.0;day
images/real/real_9e3db5c375.jpg;O128AK47;type1;807.8,868.1,115.7,22.0;809.0,868.2,916.6,868.1,923.4,888.1,807.8,890.1;1;0;https://commons.wikimedia.org/wiki/File%3AMurino%2C_2019-01-29-P1722665_36.jpg;CC BY-SA 4.0;angle,day
